Date,PortfolioValue,DailyReturn,CumulativeValue,RunningMax,Drawdown
2024-10-30,8337200.0,-0.012998697762519273,8337200.0,14666900.0,-0.4315635887610879
2024-10-31,8413750.0,0.009181739672791789,8413750.0,14666900.0,-0.4263443536125562
2024-11-01,8453050.0,0.004670925568266204,8453050.0,14666900.0,-0.42366485078646476
2024-11-05,8378450.0,-0.008825216933532887,8378450.0,14666900.0,-0.4287511335046943
2024-11-06,8429150.0,0.0060512385942508295,8429150.0,14666900.0,-0.4252943703168359
2024-11-07,8504350.0,0.008921421495643012,8504350.0,14666900.0,-0.4201671791585134
2024-11-08,8555500.0,0.006014569014680671,8555500.0,14666900.0,-0.4166797346405853
2024-11-11,8264100.0,-0.03405996142832102,8264100.0,14666900.0,-0.4365476003790849
2024-11-12,8219050.0,-0.005451289311600771,8219050.0,14666900.0,-0.43961914242273414
2024-11-13,8429600.0,0.025617315869838952,8429600.0,14666900.0,-0.42526368898676614
2024-11-14,8423150.0,-0.0007651608617254002,8423150.0,14666900.0,-0.42570345471776583
2024-11-15,8308550.0,-0.013605361414672612,8308550.0,14666900.0,-0.43351696677552853
2024-11-18,8322400.0,0.0016669575316992091,8322400.0,14666900.0,-0.4325726636167152
2024-11-19,8387500.0,0.007822262808805158,8387500.0,14666900.0,-0.4281340978666248
2024-11-20,8361800.0,-0.003064083457526068,8361800.0,14666900.0,-0.429886342717275
2024-11-21,8269300.0,-0.011062211485565299,8269300.0,14666900.0,-0.43619306056494556
2024-11-22,8383550.0,0.013816163399562154,8383550.0,14666900.0,-0.42840341176390373
2024-11-25,8382050.0,-0.00017892181712997335,8382050.0,14666900.0,-0.42850568286413626
2024-11-26,8426400.0,0.00529106841405147,8426400.0,14666900.0,-0.4254818673339288
2024-11-27,8352550.0,-0.008764122282350684,8352550.0,14666900.0,-0.43051701450204205
2024-11-28,8271550.0,-0.00969763724850492,8271550.0,14666900.0,-0.43603965391459676
2024-11-29,8261000.0,-0.001275456232507799,8261000.0,14666900.0,-0.43675896065289865
2024-12-02,8289500.0,0.003449945527175924,8289500.0,14666900.0,-0.4348158097484812
2024-12-03,8345050.0,0.006701248567464901,8345050.0,14666900.0,-0.4310283700032045
2024-12-04,8363800.0,0.0022468409416360746,8363800.0,14666900.0,-0.4297499812502983
2024-12-05,8369950.0,0.0007353117004231802,8369950.0,14666900.0,-0.4293306697393451
2024-12-06,8474050.0,0.012437350282857196,8474050.0,14666900.0,-0.42223305538320977
2024-12-09,8384100.0,-0.010614759176544863,8384100.0,14666900.0,-0.42836591236048516
2024-12-10,8305100.0,-0.009422597535811872,8305100.0,14666900.0,-0.43375219030606327
2024-12-11,8412300.0,0.01290773139396273,8412300.0,14666900.0,-0.4264432156761142
2024-12-12,8505450.0,0.011073071573767024,8505450.0,14666900.0,-0.42009218035167617
2024-12-13,8282950.0,-0.026159697605652843,8282950.0,14666900.0,-0.4352623935528298
2024-12-16,8357000.0,0.008940051551681538,8357000.0,14666900.0,-0.43021361023801896
2024-12-17,8305300.0,-0.00618643053727419,8305300.0,14666900.0,-0.4337385541593657
2024-12-18,8394400.0,0.010728089292379561,8394400.0,14666900.0,-0.42766365080555535
2024-12-19,8434550.0,0.004782950538454234,8434550.0,14666900.0,-0.4249261943559989
2024-12-20,8424000.0,-0.0012508076897996823,8424000.0,14666900.0,-0.42564550109430077
2024-12-23,8434750.0,0.0012761158594492006,8434750.0,14666900.0,-0.4249125582093012
2024-12-24,8415100.0,-0.0023296481816296177,8415100.0,14666900.0,-0.42625230962234695
2024-12-25,8600550.0,0.02203776544544933,8600550.0,14666900.0,-0.41360819259693593
2024-12-26,8588750.0,-0.001372005278732158,8588750.0,14666900.0,-0.41441272525209827
2024-12-27,8613150.0,0.002840925629457036,8613150.0,14666900.0,-0.41274911535498304
2024-12-30,8628950.0,0.0018344043700619928,8628950.0,14666900.0,-0.4116718597658674
2025-01-06,8619050.0,-0.001147300656510919,8619050.0,14666900.0,-0.4123468490274018
2025-01-07,8603750.0,-0.0017751376311774258,8603750.0,14666900.0,-0.4133900142497733
2025-01-08,8487650.0,-0.013494115937817797,8487650.0,14666900.0,-0.4213057974077685
2025-01-09,8417550.0,-0.008259058750066273,8417550.0,14666900.0,-0.42608526682530046
2025-01-10,8345450.0,-0.008565437686737787,8345450.0,14666900.0,-0.4310010977098092
2025-01-14,8298750.0,-0.005595863614304752,8298750.0,14666900.0,-0.43418513796371416
2025-01-15,8295700.0,-0.0003675252297032916,8295700.0,14666900.0,-0.4343930892008536
2025-01-16,8233900.0,-0.007449642585917959,8233900.0,14666900.0,-0.43860665853043246
2025-01-17,8325800.0,0.011161175141791935,8325800.0,14666900.0,-0.43234084912285486
2025-01-20,8425350.0,0.011956808955295495,8425350.0,14666900.0,-0.42555345710409154
2025-01-21,8474700.0,0.0058573234346348535,8474700.0,14666900.0,-0.4221887379064424
2025-01-22,8499950.0,0.0029794564999350293,8499950.0,14666900.0,-0.420467174385862
2025-01-23,8357100.0,-0.01680598121165422,8357100.0,14666900.0,-0.43020679216467006
2025-01-24,8354750.0,-0.00028119802323767207,8354750.0,14666900.0,-0.43036701688836765
2025-01-27,8437750.0,0.009934468416170406,8437750.0,14666900.0,-0.42470801600883623
2025-01-28,8811100.0,0.04424757784954525,8811100.0,14666900.0,-0.39925273916096793
2025-01-29,8934850.0,0.014044784419652512,8934850.0,14666900.0,-0.39081537339178696
2025-01-30,8431400.0,-0.056346776946451294,8431400.0,14666900.0,-0.4251409636664871
2025-01-31,8403050.0,-0.0033624309130155794,8403050.0,14666900.0,-0.42707388746088126
2025-02-03,8553300.0,0.01788041246928196,8553300.0,14666900.0,-0.41682973225425957
2025-02-04,8626300.0,0.008534717594378849,8626300.0,14666900.0,-0.41185253870961147
2025-02-05,8530950.0,-0.011053406443086833,8530950.0,14666900.0,-0.4183535716477238
2025-02-06,8654400.0,0.014470838534981434,8654400.0,14666900.0,-0.4099366600985893
2025-02-07,8685850.0,0.003633989646884883,8685850.0,14666900.0,-0.4077923760303813
2025-02-10,8714850.0,0.00333876362129204,8714850.0,14666900.0,-0.4058151347592197
2025-02-12,8819150.0,0.011968077476950167,8819150.0,14666900.0,-0.3987038842563868
2025-02-13,8883450.0,0.007290952075880375,8883450.0,14666900.0,-0.3943198630930872
2025-02-14,8855550.0,-0.003140671698495523,8855550.0,14666900.0,-0.39622210555741155
2025-02-17,8908950.0,0.006030116706472244,8908950.0,14666900.0,-0.3925812543891347
2025-02-18,8938600.0,0.0033281138630254503,8938600.0,14666900.0,-0.39055969564120574
2025-02-19,9029250.0,0.010141409169221127,9029250.0,14666900.0,-0.3843791121504885
2025-02-20,8963600.0,-0.007270814297976047,8963600.0,14666900.0,-0.38885517730399743
2025-02-21,8926600.0,-0.004127805792315642,8926600.0,14666900.0,-0.39137786444306566
2025-02-25,8894600.0,-0.0035847915219680004,8894600.0,14666900.0,-0.3935596479146922
2025-02-26,8891650.0,-0.00033166190722455635,8891650.0,14666900.0,-0.3937607810784829
2025-02-27,8794300.0,-0.010948474130223262,8794300.0,14666900.0,-0.4003981754835718
2025-02-28,8741350.0,-0.006020945385079024,8741350.0,14666900.0,-0.404008345321779
2025-03-03,8883450.0,0.016256070286626123,8883450.0,14666900.0,-0.3943198630930872
2025-03-04,8754250.0,-0.014543899048230169,8754250.0,14666900.0,-0.4031288138597795
2025-03-05,8792200.0,0.004335037267612973,8792200.0,14666900.0,-0.4005413550238973
