Code,Price_Now,Price_6M,Return_6M,Eq,BPS_Final,Sales,OP,SharesOut,MarketCap,PBR,OP_Margin
8715,1317.0,906.0,45.36423841059602,28339000000.0,378.1600968038606,54995000000.0,,74939160.0,98694873720.0,3.4826519538445253,
6960,10030.0,6930.0,44.733044733044736,181533000000.0,6648.6,98857000000.0,16400000000.0,37747300.0,273858555184.55014,1.5085882742231447,16.58961934916091
6723,2461.5,1702.0,44.62397179788484,2448451000000.0,1347.26,1321212000000.0,201166000000.0,1870614885.0,4473421712587.028,1.827041550999807,15.225868369345722
6981,3650.0,2524.5,44.58308575955634,2613547000000.0,1436.27,1370232000000.0,203012000000.0,1963001843.0,6641819818000.794,2.541304907851588,14.81588519316437
6728,9138.0,6330.0,44.36018957345971,232771000000.0,4716.170119186064,123893000000.0,8456000000.0,49355938.0,451014561444.00006,1.937589138870392,6.825244364088366
7806,6270.0,4345.0,44.303797468354425,53833000000.0,1340.4166867522918,34410000000.0,5662000000.0,40161392.0,251811927840.0,4.677649914364795,16.454519035164196
1965,6630.0,4610.0,43.817787418655094,59031000000.0,2877.51,69884000000.0,11288000000.0,21228604.0,136011874850.13084,2.3040753985216385,16.152481254650564
9824,6210.0,4325.0,43.58381502890174,59584000000.0,3310.222222222222,36272000000.0,2353000000.0,18000000.0,111780000000.0,1.8760069817400644,6.487097485663873
1944,7526.0,5243.0,43.543772649246606,629931000000.0,3150.376751313726,499267000000.0,51957000000.0,199954180.0,1504855158680.0,2.388920625719325,10.406656157927522
1721,5353.0,3749.0,42.784742598026135,388114000000.0,2918.1503759398497,424747000000.0,32160000000.0,133000000.0,711949000000.0,1.8343811354395874,7.571566132309352
7972,3380.0,2385.0,41.719077568134175,56813000000.0,1147.78,153682000000.0,13685000000.0,53382850.0,167303786439.9101,2.9448152084894317,8.904751369711482
6914,2789.0,1971.0,41.5017757483511,56149000000.0,1563.93,65878000000.0,8153000000.0,37735784.0,100132078162.06607,1.783327898307469,12.375906979568294
6315,2575.0,1821.0,41.40582097748491,63832000000.0,849.3112857452817,23449000000.0,2493000000.0,75157367.0,193530220025.0,3.0318683422891337,10.631583436393877
9733,2754.0,1951.0,41.158380317785756,36061000000.0,1184.4549557800965,47725000000.0,4904000000.0,30445227.0,83846155158.0,2.3251200786999804,10.275536930330016
8802,4729.0,3355.0,40.95380029806259,2708947000000.0,2225.4945674335445,1210073000000.0,227374000000.0,1217233706.0,5756298195673.999,2.124920936317322,18.790106051453094
4519,9362.0,6678.0,40.191674153938294,2025732000000.0,1230.91,1257941000000.0,598833000000.0,1679057667.0,15407221473543.963,7.605755091761379,47.604219911744664
5332,5789.0,4130.0,40.16949152542373,508868000000.0,3058.8657331195614,547099000000.0,40419000000.0,166358397.0,963048760233.0,1.8925315803567917,7.387876782812618
4530,6037.0,4340.0,39.10138248847925,271614000000.0,3613.5751935793965,114514000000.0,12608000000.0,75164895.0,453770471115.0,1.6706446321434094,11.010007509998777
5334,7741.0,5574.0,38.876928597057756,747011000000.0,3749.1570794386002,526055000000.0,110907000000.0,199247720.0,1542376600520.0,2.064730774406267,21.08277651576356
