start_date,end_date,cash,portfolio_value,total_value,invested,n_stocks,valid_stocks,return,cumulative_return,peak,drawdown,investment_ratio
2017-10-02,2018-10-01,874210.0,11640300.0,12514510.0,9125790.0,20,20,,,12514510.0,0.0,0.9301442885098977
2018-10-01,2019-10-01,1199100.0,13992520.0,15191620.0,11315410.0,20,19,0.21392048110553263,0.21392048110553263,15191620.0,0.0,0.921068325827002
2019-10-01,2020-10-01,1963387.2935000006,23507250.0,25470637.2935,12717410.0,19,19,0.676624171319451,1.035288420681273,25470637.2935,0.0,0.9229156588869079
2020-10-01,2021-10-01,1214016.9570000023,46598900.0,47812916.957,23587300.0,20,20,0.8771778815758826,2.8205984059303955,47812916.957,0.0,0.9746090170969528
2021-10-01,2022-10-03,1419570.961000003,45865610.0,47285180.961,44201390.0,20,15,-0.011037519348058411,2.7784284771037777,47812916.957,-0.011037519348058447,0.9699785232466205
2022-10-03,2023-10-02,1561811.4210000038,62101900.0,63663711.421000004,41085130.0,20,17,0.34637766266578796,4.087191701552837,63663711.421000004,0.0,0.9754677918371434
2023-10-02,2024-10-01,3121596.378000006,81383350.0,84504946.378,57476740.0,20,19,0.32736443559156614,5.752557341677781,84504946.378,0.0,0.9630601933757018
2024-10-01,2025-10-01,2869218.0025000125,110596000.0,113465218.00250001,76200700.0,20,15,0.34270504705082594,8.066692823170865,113465218.00250001,0.0,0.9747127969873834
2025-10-01,2026-01-22,1715649.2410000125,118325300.0,120040949.24100001,0.0,18,18,0.05795371792574455,8.592141381564282,120040949.24100001,0.0,0.9857078001144793
