date,total_value,peak,drawdown
2018-02-01,11602315.789473685,11602315.789473685,0.0
2018-02-02,11578694.736842105,11602315.789473685,-0.002035891201393585
2018-02-05,11525705.263157895,11602315.789473685,-0.006603037506124021
2018-02-06,10767915.789473685,11602315.789473685,-0.07191667725136543
2018-02-07,10856536.842105264,11602315.789473685,-0.0642784562065649
2018-02-08,11055578.94736842,11602315.789473685,-0.04712307887717521
2018-02-09,11021673.684210528,11602315.789473685,-0.05004536299468336
2018-02-13,11015957.894736843,11602315.789473685,-0.050538005116945735
2018-02-14,10733673.684210528,11602315.789473685,-0.07486799368547105
2018-02-15,10859368.421052633,11602315.789473685,-0.06403440329516785
2018-02-16,11364863.157894738,11602315.789473685,-0.020465968681388395
2018-02-19,11587473.684210528,11602315.789473685,-0.001279236450073395
2018-02-20,11664147.368421054,11664147.368421054,0.0
2018-02-21,11737178.947368423,11737178.947368423,0.0
2018-02-22,11654810.52631579,11737178.947368423,-0.007017735813860159
2018-02-23,11715873.684210528,11737178.947368423,-0.0018151945415019561
2018-02-26,11826715.789473685,11826715.789473685,0.0
2018-02-27,11796705.263157895,11826715.789473685,-0.0025375198702669768
2018-02-28,11938357.894736843,11938357.894736843,0.0
2018-03-01,11938031.578947369,11938357.894736843,-2.7333389763598418e-05
2018-03-02,11886410.52631579,11938357.894736843,-0.004351299305908318
2018-03-05,11500600.0,11938357.894736843,-0.03666818322893751
2018-03-06,11950536.842105264,11950536.842105264,0.0
2018-03-07,11921473.684210528,11950536.842105264,-0.0024319541689824414
2018-03-08,12100115.789473685,12100115.789473685,0.0
2018-03-09,12254021.05263158,12254021.05263158,0.0
2018-03-12,12297715.789473685,12297715.789473685,0.0
2018-03-13,12571410.52631579,12571410.52631579,0.0
2018-03-14,12700831.578947369,12700831.578947369,0.0
2018-03-15,12600378.947368423,12700831.578947369,-0.00790913815009205
2018-03-16,12523936.842105264,12700831.578947369,-0.013927807462254846
2018-03-19,12113126.315789474,12700831.578947369,-0.04627297508078626
2018-03-20,11978073.684210528,12700831.578947369,-0.05690634430070465
2018-03-22,12118726.315789474,12700831.578947369,-0.04583205906948489
2018-03-23,11550042.105263159,12700831.578947369,-0.09060741153293732
2018-03-26,11366000.0,12700831.578947369,-0.10509796706224793
2018-03-27,11566200.0,12700831.578947369,-0.08933521965822383
2018-03-28,11669915.789473685,12700831.578947369,-0.0811691567647042
2018-03-29,11746568.421052633,12700831.578947369,-0.07513391166264284
2018-03-30,11876094.736842105,12700831.578947369,-0.06493565692756137
2018-04-02,11295168.421052633,12700831.578947369,-0.11067489157361426
2018-04-03,11918568.421052633,12700831.578947369,-0.06159149131552922
2018-04-04,11824052.631578948,12700831.578947369,-0.06903319219048232
2018-04-05,11818094.736842105,12700831.578947369,-0.0695022870446113
2018-04-06,11739273.684210528,12700831.578947369,-0.07570826278262752
2018-04-09,11779326.315789474,12700831.578947369,-0.07255471875442884
2018-04-10,11853884.210526315,12700831.578947369,-0.06668440276185818
2018-04-11,11628031.578947369,12700831.578947369,-0.08446691016502027
2018-04-12,11625410.52631579,12700831.578947369,-0.08467327874925723
2018-04-13,11771042.105263159,12700831.578947369,-0.07320697608693669
2018-04-16,11414021.05263158,12700831.578947369,-0.10131702938638913
2018-04-17,11307421.05263158,12700831.578947369,-0.10971018060151885
2018-04-18,11492126.315789474,12700831.578947369,-0.09516741133402787
2018-04-19,11335168.421052633,12700831.578947369,-0.10752549149289017
2018-04-20,10816926.315789474,12700831.578947369,-0.1483292846966506
2018-04-23,11491252.631578948,12700831.578947369,-0.0952362008621068
2018-04-24,11446747.368421054,12700831.578947369,-0.09874032284665983
2018-04-25,11390157.894736843,12700831.578947369,-0.10319589517138948
2018-04-26,11377873.684210528,12700831.578947369,-0.10416309251196973
2018-04-27,11365884.210526315,12700831.578947369,-0.10510708374669216
2018-05-01,11315284.210526315,12700831.578947369,-0.10909107484880814
2018-05-02,11472210.52631579,12700831.578947369,-0.09673548105843051
2018-05-07,11466926.315789474,12700831.578947369,-0.09715153338488404
2018-05-08,11477789.47368421,12700831.578947369,-0.09629622262611903
2018-05-09,11444589.47368421,12700831.578947369,-0.09891022469312002
2018-05-10,11313673.684210528,12700831.578947369,-0.1092178796415319
2018-05-11,11408000.0,12700831.578947369,-0.10179109697748763
2018-05-14,11492578.94736842,12700831.578947369,-0.09513177338574605
2018-05-15,11206873.684210528,12700831.578947369,-0.11762677785706524
2018-05-16,11028410.52631579,12700831.578947369,-0.13167807495406436
2018-05-17,11117442.105263159,12700831.578947369,-0.12466817340596842
2018-05-18,11253463.157894738,12700831.578947369,-0.1139585555525166
2018-05-21,11486684.210526315,12700831.578947369,-0.09559589550290538
2018-05-22,11557642.105263159,12700831.578947369,-0.09000902551759973
2018-05-23,11485052.631578948,12700831.578947369,-0.09572435787461903
2018-05-24,11341936.842105264,12700831.578947369,-0.1069925798476519
2018-05-25,11228431.578947369,12700831.578947369,-0.115929416971454
2018-05-28,11359063.157894738,12700831.578947369,-0.10564413933940499
2018-05-29,11174947.368421054,12700831.578947369,-0.12014049639518007
2018-05-30,10969347.368421054,12700831.578947369,-0.1363284128101019
2018-05-31,11069221.05263158,12700831.578947369,-0.12846485808223085
2018-06-01,11031778.94736842,12700831.578947369,-0.13141286231568763
2018-06-04,11005726.315789474,12700831.578947369,-0.13346411631563287
2018-06-05,10894231.578947369,12700831.578947369,-0.14224265464590383
2018-06-06,10861221.05263158,12700831.578947369,-0.14484173850199614
2018-06-07,11090526.315789474,12700831.578947369,-0.1267873881444978
2018-06-08,11133231.578947369,12700831.578947369,-0.12342498916357734
2018-06-11,11150273.684210528,12700831.578947369,-0.12208317897128984
2018-06-12,11199294.736842105,12700831.578947369,-0.11822350629341308
2018-06-13,11205063.157894738,12700831.578947369,-0.11776932965019277
2018-06-14,11248115.789473685,12700831.578947369,-0.1143795806159398
2018-06-15,11378347.368421054,12700831.578947369,-0.10412579698469804
2018-06-18,11244926.315789474,12700831.578947369,-0.11463070383290277
2018-06-19,10949557.894736843,12700831.578947369,-0.13788653706056542
2018-06-20,11043947.368421054,12700831.578947369,-0.1304547816595515
2018-06-21,11235031.578947369,12700831.578947369,-0.11540976595813453
2018-06-22,11135652.631578948,12700831.578947369,-0.12323436757974401
2018-06-25,10916378.94736842,12700831.578947369,-0.14049888154857668
2018-06-26,10869357.894736843,12700831.578947369,-0.14420108422241723
2018-06-27,10999831.578947369,12700831.578947369,-0.13392823843279222
2018-06-28,10872589.47368421,12700831.578947369,-0.1439466458474746
2018-06-29,10953336.842105264,12700831.578947369,-0.1375890016318865
2018-07-02,10796463.157894738,12700831.578947369,-0.1499404514747894
2018-07-03,10672800.0,12700831.578947369,-0.15967707046119653
2018-07-04,10411778.94736842,12700831.578947369,-0.18022856356691114
2018-07-05,10090421.05263158,12700831.578947369,-0.2055306780575495
2018-07-06,10313789.47368421,12700831.578947369,-0.18794376497519025
2018-07-09,10526000.0,12700831.578947369,-0.17123536875745396
2018-07-10,10500284.210526315,12700831.578947369,-0.1732601014935616
2018-07-11,10403873.684210528,12700831.578947369,-0.18085098447760148
2018-07-12,10537884.210526315,12700831.578947369,-0.17029966541768096
2018-07-13,10701810.52631579,12700831.578947369,-0.1573929266131766
2018-07-17,10693400.0,12700831.578947369,-0.15805512941962363
2018-07-18,10887010.52631579,12700831.578947369,-0.14281120423942406
2018-07-19,10855705.263157895,12700831.578947369,-0.14527602419733812
2018-07-20,11003252.631578948,12700831.578947369,-0.13365888184694077
2018-07-23,11088515.789473685,12700831.578947369,-0.12694568693802893
2018-07-24,11291063.157894738,12700831.578947369,-0.11099811947663596
2018-07-25,11308294.736842105,12700831.578947369,-0.10964139107343991
2018-07-26,11362800.0,12700831.578947369,-0.10534991906870586
2018-07-27,11406126.315789474,12700831.578947369,-0.10193862150758468
2018-07-30,11194305.263157895,12700831.578947369,-0.11861635251400865
2018-07-31,11113157.894736843,12700831.578947369,-0.12500549073040385
2018-08-01,11156400.0,12700831.578947369,-0.1216008234852422
2018-08-02,11103852.631578948,12700831.578947369,-0.12573814064391967
2018-08-03,10865831.578947369,12700831.578947369,-0.14447872870321793
2018-08-06,10814810.52631579,12700831.578947369,-0.14849587138513104
2018-08-07,10751557.894736843,12700831.578947369,-0.1534760674601497
2018-08-08,10769452.631578948,12700831.578947369,-0.15206712531877312
2018-08-09,10800568.421052633,12700831.578947369,-0.1496172235717677
2018-08-10,10761273.684210528,12700831.578947369,-0.15271109475633168
2018-08-13,10511905.263157895,12700831.578947369,-0.17234511789116175
2018-08-14,10714715.789473685,12700831.578947369,-0.15637683069239564
2018-08-15,10656863.157894738,12700831.578947369,-0.1609318577565165
