start_date,end_date,cash,portfolio_value,total_value,invested,n_stocks,valid_stocks,return,cumulative_return,peak,drawdown,investment_ratio
2017-10-02,2018-10-01,874240.0,13391950.0,14266190.0,9125760.0,20,20,,,14266190.0,0.0,0.9387194478694031
2018-10-01,2019-10-01,2137790.0,9642700.0,11780490.0,12128400.0,20,16,-0.1742371298854144,-0.1742371298854144,14266190.0,-0.1742371298854144,0.8185313174579326
2019-10-01,2020-10-01,1952713.5014999993,12317700.0,14270413.5015,8961100.0,19,18,0.2113599265820012,0.000296049716147051,14270413.5015,0.0,0.8631634954870268
2020-10-01,2021-10-01,2255185.3664999995,20756800.0,23011985.366499998,11961820.0,20,19,0.6125661224940082,0.6130435222368409,23011985.366499998,0.0,0.9019995306540124
2021-10-01,2022-10-03,1502114.5914999992,21227400.0,22729514.5915,20744300.0,20,16,-0.01227494153595321,0.5932435073064357,23011985.366499998,-0.01227494153595322,0.9339134768825317
2022-10-03,2023-10-02,1756341.8044999987,26470600.0,28226941.8045,19104400.0,20,14,0.24186293952163118,0.9785900653573236,28226941.8045,0.0,0.9377778217468816
2023-10-02,2024-10-01,5331563.304499999,35647400.0,40978963.3045,21841030.0,18,18,0.451767732697385,1.8724532131213727,40978963.3045,0.0,0.8698951150890992
2024-10-01,2025-10-01,3419140.364500001,56640600.0,60059740.3645,34986400.0,20,16,0.46562371327496943,3.2099355444235638,60059740.3645,0.0,0.9430710099019846
2025-10-01,2026-01-22,614376.299000001,62958200.0,63572576.299,0.0,20,20,0.05848902964249847,3.456170589274362,63572576.299,0.0,0.9903358282019213
