Year,CapGroup,NumStocks,PortfolioReturn,MinReturn,MaxReturn,StdReturn
2023,Small,10,0.3149545545439413,-0.14285714285714285,1.16454802259887,0.3545203881856159
2024,Small,10,0.07405387190930537,-0.15327102803738318,0.5622317596566524,0.2312060595638933
2025,Small,10,0.306189859634712,-0.09112333071484682,0.6962190352020861,0.2687545018341552
