date,Q1_ROE_value,Q1_ROE_return,Q1_ROA_value,Q1_ROA_return,Q2_ROE_value,Q2_ROE_return,Q2_ROA_value,Q2_ROA_return,Q3_ROE_value,Q3_ROE_return,Q3_ROA_value,Q3_ROA_return,Q4_ROE_value,Q4_ROE_return,Q4_ROA_value,Q4_ROA_return
2020-09-30,24262675.654,1.4262675654000008,20743405.943000004,1.074340594300002,14803906.783,0.48039067830000026,20538890.512000002,1.0538890512000019,13313164.1185,0.3313164118500014,14066180.992,0.40661809919999903,11113213.6285,0.11132136284999983,11332706.754500002,0.1332706754500006
2020-10-30,23434145.654,1.3434145654000007,19956185.943000004,0.995618594300002,14270516.783,0.42705167830000024,19897380.512000002,0.9897380512000018,12815964.1185,0.2815964118500014,14030400.992,0.40304009919999895,10590383.6285,0.05903836284999975,10894706.754500002,0.08947067545000054
2020-11-30,23955525.654,1.395552565400001,20953435.943000004,1.0953435943000018,15260826.783,0.5260826783000003,20710170.512000002,1.071017051200002,13367704.1185,0.33677041185000145,14373250.992,0.43732509919999885,11215723.6285,0.12157236284999984,11445286.754500002,0.1445286754500006
2020-12-30,25169655.654,1.516965565400001,21738245.943000004,1.1738245943000019,15031946.783,0.5031946783000003,20975290.512000002,1.0975290512000018,13134154.1185,0.31341541185000144,14633000.992,0.4633000991999987,10985723.6285,0.0985723628499997,11161206.754500002,0.1161206754500006
2021-01-29,24378063.194,1.4378063194000008,20904251.690500002,1.0904251690500018,15318090.9785,0.5318090978500003,21071458.172500003,1.107145817250002,13303844.1185,0.3303844118500012,14626592.728500001,0.46265927284999875,11166435.6075,0.11664356074999982,11178236.468500001,0.11782364685000046
2021-02-26,24944793.194,1.4944793194000008,21040911.690500002,1.104091169050002,16009730.9785,0.6009730978500003,23742648.172500003,1.374264817250002,13920734.1185,0.39207341185000133,15552952.728500001,0.5552952728499987,11238285.6075,0.12382856074999982,11303686.468500001,0.13036864685000027
2021-03-31,23834033.194,1.383403319400001,20217401.690500002,1.0217401690500019,16322980.9785,0.6322980978500001,24215788.172500003,1.4215788172500021,14844114.1185,0.48441141185000136,15702532.728500001,0.5702532728499985,11857835.6075,0.1857835607499998,11730786.468500001,0.17307864685000007
2021-04-30,23238323.194,1.323832319400001,19968981.690500002,0.9968981690500018,16406440.9785,0.6406440978500003,23749838.172500003,1.3749838172500022,14016004.1185,0.40160041185000117,15876812.728500001,0.5876812728499985,11097535.6075,0.10975356074999976,11396286.468500001,0.1396286468500001
2021-05-31,22950653.194,1.2950653194000008,19885571.690500002,0.9885571690500017,16906020.9785,0.6906020978500007,23247578.172500003,1.3247578172500023,14034344.1185,0.40343441185000106,15774152.728500001,0.5774152728499986,10698335.6075,0.0698335607499998,10740286.468500001,0.07402864684999999
2021-06-30,22768813.194,1.2768813194000006,19536101.690500002,0.9536101690500018,17213800.9785,0.7213800978500009,23736108.172500003,1.3736108172500026,14555644.1185,0.4555644118500013,16430242.728500001,0.6430242728499986,11100355.6075,0.11003556074999987,10995456.468500001,0.09954564685
2021-07-30,22279293.194,1.2279293194000007,18972751.690500002,0.8972751690500018,16502610.978500001,0.6502610978500007,23793418.172500003,1.3793418172500025,14300044.1185,0.43000441185000127,16208302.728500001,0.6208302728499986,10833365.6075,0.08333656074999984,10449866.468500001,0.04498664684999998
2021-08-31,23470323.194,1.3470323194000011,19894771.690500002,0.9894771690500022,17105030.9785,0.7105030978500009,24328118.172500003,1.4328118172500028,13611464.1185,0.3611464118500012,15492252.728500001,0.5492252728499987,10699605.6075,0.06996056074999979,11405006.468500001,0.14050064685000008
2021-09-30,23553813.194,1.355381319400001,19512611.690500002,0.9512611690500021,16619150.978500001,0.6619150978500008,24543308.172500003,1.454330817250003,13634824.1185,0.3634824118500013,15609922.728500001,0.5609922728499985,10649805.6075,0.0649805607499998,11058706.468500001,0.10587064685000014
2021-10-29,23621353.194,1.362135319400001,19215991.690500002,0.921599169050002,16827270.9785,0.6827270978500009,23529288.172500003,1.3529288172500027,13153844.1185,0.3153844118500013,15077522.728500001,0.5077522728499986,10566315.6075,0.056631560749999865,10775716.468500001,0.07757164685000006
2021-11-30,22802053.194,1.2802053194000007,18796761.690500002,0.8796761690500021,17175080.9785,0.717508097850001,22519648.172500003,1.2519648172500024,12295444.1185,0.22954441185000118,15327492.728500001,0.5327492728499985,9845365.6075,-0.015463439250000044,10030216.468500001,0.0030216468500001703
2021-12-30,24553363.194,1.4553363194000006,20019501.690500002,1.0019501690500023,18792860.9785,0.8792860978500012,24995658.172500003,1.4995658172500028,12489344.1185,0.2489344118500012,15023012.728500001,0.5023012728499985,9713195.6075,-0.028680439249999967,9775596.468500001,-0.022440353149999814
2022-01-31,21986169.0875,1.1986169087500005,17975830.882000003,0.7975830882000023,16610262.606500002,0.6610262606500013,22092225.734500002,1.2092225734500026,11451301.72,0.1451301720000011,12957856.0105,0.2957856010499986,8746615.6075,-0.12533843925,8763116.468500001,-0.12368835314999982
2022-02-28,21219619.0875,1.1219619087500003,17522590.882000003,0.7522590882000022,16104022.606500002,0.6104022606500012,21227455.734500002,1.1227455734500023,10703221.72,0.0703221720000009,12324656.0105,0.23246560104999858,8691835.6075,-0.13081643924999997,8694486.468500001,-0.13055135314999977
2022-03-31,21843399.0875,1.1843399087500006,17998460.882000003,0.7998460882000022,17619352.6065,0.7619352606500012,22506085.734500002,1.2506085734500023,11039001.72,0.10390017200000101,13080526.0105,0.30805260104999843,9808465.6075,-0.019153439250000015,9520116.468500001,-0.04798835314999983
2022-04-28,20628039.0875,1.0628039087500007,16461610.882000003,0.646161088200002,16785462.6065,0.6785462606500012,21436465.734500002,1.143646573450002,10022901.72,0.002290172000000812,12402876.0105,0.24028760104999858,9360515.6075,-0.06394843925000004,8749116.468500001,-0.12508835314999978
2022-05-31,21228149.0875,1.1228149087500006,17071350.882000003,0.7071350882000018,17172122.6065,0.7172122606500011,21834175.734500002,1.183417573450002,10258101.72,0.025810172000000797,12267706.0105,0.22677060104999858,9653615.6075,-0.0346384392500001,8743516.468500001,-0.12564835314999978
2022-06-30,21002349.0875,1.1002349087500005,16622050.882000003,0.6622050882000017,17383662.6065,0.7383662606500012,21638665.734500002,1.1638665734500018,10753951.72,0.07539517200000079,13041156.0105,0.30411560104999835,9422665.6075,-0.057733439250000074,8184466.468500001,-0.18155335314999976
2022-07-29,21897829.0875,1.1897829087500003,17412820.882000003,0.7412820882000017,17856202.6065,0.7856202606500011,21604095.734500002,1.1604095734500017,10988091.72,0.09880917200000083,13833206.0105,0.3833206010499981,9591015.6075,-0.04089843925000014,8646566.468500001,-0.1353433531499998
2022-08-31,22368069.0875,1.2368069087500002,17363890.882000003,0.7363890882000017,18343182.6065,0.8343182606500013,22384545.734500002,1.2384545734500017,11620111.72,0.16201117200000104,13884936.0105,0.38849360104999797,10340405.6075,0.03404056074999984,8896826.468500001,-0.11031735314999969
