Year,NumStocks,PortfolioReturn,MinReturn,MaxReturn,StdReturn
2022,20,0.05264374938022728,-0.20107719928186715,0.6417624521072797,0.21771675205668975
2023,20,0.29698278349727936,-0.954469485945809,0.9984189723320158,0.5182239667331315
2024,20,-0.1444218351237467,-0.8930733709594664,0.2922409392547218,0.2620816740369631
2025,20,0.1862207699753587,-0.6820652173913043,1.5025803890432712,0.42543943540089796
